# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)     intcor     time                               File name                Ligand name

     60.72     -57.73       2.00       0.00       0.00       0.01       1.85       0.70    9.652  '/tmp/tmp5ahV_7/gold_soln_actives_final_m161_4.mol2'             'CHEMBL494882'
     80.83     -80.53       0.99       0.20       0.00       1.19       1.56       1.03    9.276  '/tmp/tmp5ahV_7/gold_soln_actives_final_m162_5.mol2'             'CHEMBL383541'
     90.79     -79.80       3.00       2.31       0.00       0.91       2.67       0.96    8.776  '/tmp/tmp5ahV_7/gold_soln_actives_final_m163_1.mol2'             'CHEMBL437122'
     48.63     -45.73       1.00       0.00       0.00       0.00       1.11       2.11    1.596  '/tmp/tmp5ahV_7/gold_soln_actives_final_m164_2.mol2'             'CHEMBL258837'
     71.46     -76.17       0.00       0.00       0.00       0.62       4.53       4.97   11.840  '/tmp/tmp5ahV_7/gold_soln_actives_final_m165_4.mol2'             'CHEMBL252261'
     70.59     -72.54       0.54       0.00       0.00       0.00       4.51       5.48   11.360  '/tmp/tmp5ahV_7/gold_soln_actives_final_m166_5.mol2'             'CHEMBL252261'
     73.70     -69.34       1.98       0.00       0.00       0.00       3.46       5.35   11.784  '/tmp/tmp5ahV_7/gold_soln_actives_final_m167_5.mol2'             'CHEMBL252261'
     74.13     -70.35       1.98       0.00       0.00       0.00       3.63       5.12   12.404  '/tmp/tmp5ahV_7/gold_soln_actives_final_m168_1.mol2'             'CHEMBL252261'
     59.83     -60.44       0.72       0.00       0.00       0.02       3.72       4.69    9.288  '/tmp/tmp5ahV_7/gold_soln_actives_final_m169_5.mol2'             'CHEMBL252455'
     64.20     -67.15       2.00       0.00       0.00       7.74       2.98       4.74    9.364  '/tmp/tmp5ahV_7/gold_soln_actives_final_m170_4.mol2'             'CHEMBL252455'
     75.81     -73.16       1.23       0.00       0.00       0.00       3.21       5.39   11.428  '/tmp/tmp5ahV_7/gold_soln_actives_final_m171_5.mol2'             'CHEMBL252456'
     56.84     -55.77       1.63       0.00       0.00       4.04       2.29       4.79    7.932  '/tmp/tmp5ahV_7/gold_soln_actives_final_m172_5.mol2'             'CHEMBL252457'
     51.34     -49.44       0.00       0.67       0.00       0.01       0.37       0.59    3.104  '/tmp/tmp5ahV_7/gold_soln_actives_final_m173_2.mol2'             'CHEMBL428963'
     52.78     -50.05       0.00       1.00       0.00       0.00       0.43       0.59    3.044  '/tmp/tmp5ahV_7/gold_soln_actives_final_m174_4.mol2'             'CHEMBL428963'
     77.00     -73.46       1.00       1.19       0.00       4.32       3.90       8.63   10.468  '/tmp/tmp5ahV_7/gold_soln_actives_final_m175_2.mol2'             'CHEMBL252856'
     71.26     -80.97       0.00       0.00       0.00       9.45       2.67       4.49    6.664  '/tmp/tmp5ahV_7/gold_soln_actives_final_m176_3.mol2'             'CHEMBL270157'
     68.67     -71.63       0.04       0.00       0.00       2.06       2.80       4.59    6.812  '/tmp/tmp5ahV_7/gold_soln_actives_final_m177_4.mol2'             'CHEMBL270157'
     60.21     -49.33       4.67       1.00       0.00       6.63       0.86       2.23    0.836  '/tmp/tmp5ahV_7/gold_soln_actives_final_m178_2.mol2'             'CHEMBL259833'
     67.87     -67.50       1.33       0.00       0.00       0.82       1.50       0.22   12.348  '/tmp/tmp5ahV_7/gold_soln_actives_final_m179_2.mol2'            'CHEMBL1096634'
     70.89     -71.02       1.00       0.00       0.00       0.00       1.74       0.34   10.048  '/tmp/tmp5ahV_7/gold_soln_actives_final_m180_3.mol2'            'CHEMBL1096634'
     69.20     -61.24       2.00       0.68       0.00       2.60       1.43       5.39    2.856  '/tmp/tmp5ahV_7/gold_soln_actives_final_m181_3.mol2'            'CHEMBL1173304'
     62.00     -48.82       4.55       0.00       0.00       0.02       0.42       0.40    2.956  '/tmp/tmp5ahV_7/gold_soln_actives_final_m182_3.mol2'             'CHEMBL470409'
     76.28     -79.10       0.99       0.00       0.00       0.28       3.22       0.92    8.184  '/tmp/tmp5ahV_7/gold_soln_actives_final_m183_4.mol2'             'CHEMBL573393'
     65.71     -64.46       0.00       0.97       0.00       0.00       2.62       3.58    5.184  '/tmp/tmp5ahV_7/gold_soln_actives_final_m184_3.mol2'             'CHEMBL469357'
     78.04     -69.04       2.96       1.00       0.00       0.00       3.25       3.51    8.668  '/tmp/tmp5ahV_7/gold_soln_actives_final_m185_3.mol2'             'CHEMBL469357'
     63.42     -60.30       1.00       0.96       0.00       2.06       1.86       3.03    8.436  '/tmp/tmp5ahV_7/gold_soln_actives_final_m186_4.mol2'             'CHEMBL470202'
     66.34     -59.64       2.35       1.00       0.00       0.00       3.39       3.10    6.924  '/tmp/tmp5ahV_7/gold_soln_actives_final_m187_1.mol2'             'CHEMBL470202'
     41.18     -41.26       0.00       0.00       0.00       0.00       0.04       0.00    1.636  '/tmp/tmp5ahV_7/gold_soln_actives_final_m188_1.mol2'             'CHEMBL493360'
     85.44     -81.74       3.00       0.00       0.00       1.30       2.52       1.04    9.980  '/tmp/tmp5ahV_7/gold_soln_actives_final_m189_4.mol2'             'CHEMBL572670'
     71.63     -73.87       0.00       0.00       0.00       0.01       3.55       4.88    5.992  '/tmp/tmp5ahV_7/gold_soln_actives_final_m190_4.mol2'             'CHEMBL402199'
     84.21     -83.97       0.00       0.93       0.00       0.00       1.93       1.15   10.096  '/tmp/tmp5ahV_7/gold_soln_actives_final_m191_2.mol2'             'CHEMBL576733'
     80.80     -76.67       2.00       0.00       0.00       0.00       1.45       1.04    9.804  '/tmp/tmp5ahV_7/gold_soln_actives_final_m192_4.mol2'             'CHEMBL572907'
     80.14     -79.06       0.80       0.94       0.00       0.85       3.33       3.37    9.844  '/tmp/tmp5ahV_7/gold_soln_actives_final_m193_5.mol2'             'CHEMBL572908'
     88.82     -82.85       1.14       1.68       0.00       1.12       1.20       1.02   10.232  '/tmp/tmp5ahV_7/gold_soln_actives_final_m194_4.mol2'             'CHEMBL574995'
     80.77     -72.85       1.00       2.77       0.00       1.37       3.28       4.52   10.384  '/tmp/tmp5ahV_7/gold_soln_actives_final_m195_5.mol2'             'CHEMBL594933'
     73.71     -62.71       3.00       1.00       0.00       0.00       0.90       0.80    7.592  '/tmp/tmp5ahV_7/gold_soln_actives_final_m196_5.mol2'             'CHEMBL209638'
     83.22     -76.33       2.00       1.00       0.00       1.25       1.90       2.90    9.240  '/tmp/tmp5ahV_7/gold_soln_actives_final_m197_2.mol2'            'CHEMBL1081119'
     80.74     -81.03       1.98       0.00       0.00       4.90       3.62       5.94    5.620  '/tmp/tmp5ahV_7/gold_soln_actives_final_m198_3.mol2'             'CHEMBL381785'
     68.83     -60.63       1.89       1.00       0.00       0.00       2.80       5.13    4.712  '/tmp/tmp5ahV_7/gold_soln_actives_final_m199_5.mol2'            'CHEMBL1173697'
     85.59     -88.25       2.00       0.00       0.00       6.87       1.94       2.09   13.924  '/tmp/tmp5ahV_7/gold_soln_actives_final_m200_4.mol2'             'CHEMBL210034'
     82.92     -84.44       1.00       0.00       0.00       0.89       3.44       1.84   13.500  '/tmp/tmp5ahV_7/gold_soln_actives_final_m201_1.mol2'             'CHEMBL210034'
     76.21     -78.50       0.64       0.00       0.00       0.15       2.54       0.91    8.068  '/tmp/tmp5ahV_7/gold_soln_actives_final_m202_1.mol2'             'CHEMBL379300'
     60.18     -61.63       0.00       0.00       0.00       0.00       3.42       5.39    8.312  '/tmp/tmp5ahV_7/gold_soln_actives_final_m203_1.mol2'             'CHEMBL408151'
     67.23     -72.90       1.55       0.00       0.00       4.99       5.15       4.55    8.840  '/tmp/tmp5ahV_7/gold_soln_actives_final_m204_2.mol2'             'CHEMBL271091'
     76.78     -77.11       0.00       0.00       0.00       0.00       2.48       4.47    8.224  '/tmp/tmp5ahV_7/gold_soln_actives_final_m205_1.mol2'             'CHEMBL368010'
     77.64     -77.80       0.00       0.00       0.00       0.10       2.48       4.55    7.900  '/tmp/tmp5ahV_7/gold_soln_actives_final_m206_1.mol2'             'CHEMBL368010'
     69.28     -65.18       0.86       1.00       0.00       0.00       1.87       2.24    9.812  '/tmp/tmp5ahV_7/gold_soln_actives_final_m207_2.mol2'            'CHEMBL1094320'
     82.79     -78.80       2.00       0.23       0.00       0.43       1.27       0.22    7.508  '/tmp/tmp5ahV_7/gold_soln_actives_final_m208_3.mol2'             'CHEMBL574290'
     77.12     -67.22       3.00       1.48       0.00       0.00       1.90       0.25    7.572  '/tmp/tmp5ahV_7/gold_soln_actives_final_m209_5.mol2'             'CHEMBL574290'
     70.35     -67.82       0.00       1.00       0.00       0.00       2.73       4.99    5.544  '/tmp/tmp5ahV_7/gold_soln_actives_final_m210_1.mol2'             'CHEMBL259968'
     68.78     -71.36       0.00       0.00       0.00       0.00       3.85       4.76    9.036  '/tmp/tmp5ahV_7/gold_soln_actives_final_m211_1.mol2'             'CHEMBL259968'
     68.65     -67.15       0.00       0.90       0.00       0.02       3.32       4.58    5.536  '/tmp/tmp5ahV_7/gold_soln_actives_final_m212_2.mol2'             'CHEMBL259982'
     82.34     -82.38       0.00       0.00       0.00       0.00       2.41       4.69    8.956  '/tmp/tmp5ahV_7/gold_soln_actives_final_m213_2.mol2'             'CHEMBL259982'
     82.42     -84.77       0.55       0.00       0.00       1.12       2.31       1.25   10.468  '/tmp/tmp5ahV_7/gold_soln_actives_final_m214_2.mol2'             'CHEMBL207217'
     68.04     -69.70       0.00       0.00       0.00       0.02       3.19       4.73    9.548  '/tmp/tmp5ahV_7/gold_soln_actives_final_m215_4.mol2'             'CHEMBL252054'
     68.41     -64.01       2.00       0.00       0.00       0.13       3.33       5.19    5.816  '/tmp/tmp5ahV_7/gold_soln_actives_final_m216_1.mol2'             'CHEMBL252054'
     62.25     -55.76       2.80       0.00       0.00       0.12       3.38       4.98    9.552  '/tmp/tmp5ahV_7/gold_soln_actives_final_m217_5.mol2'             'CHEMBL252054'
     72.41     -67.18       2.54       0.00       0.00       0.46       3.57       5.12   12.536  '/tmp/tmp5ahV_7/gold_soln_actives_final_m218_3.mol2'             'CHEMBL251860'
     67.56     -63.37       1.90       0.00       0.00       0.00       3.47       5.16   11.652  '/tmp/tmp5ahV_7/gold_soln_actives_final_m219_1.mol2'             'CHEMBL251860'
     67.83     -67.51       0.78       0.00       0.00       0.00       3.67       5.32   12.372  '/tmp/tmp5ahV_7/gold_soln_actives_final_m220_3.mol2'             'CHEMBL251860'
     80.75     -77.65       2.50       0.00       0.00       1.30       3.08       3.08   14.936  '/tmp/tmp5ahV_7/gold_soln_actives_final_m221_4.mol2'             'CHEMBL388310'
     74.52     -70.65       2.91       0.00       0.00       1.44       3.12       2.82   13.608  '/tmp/tmp5ahV_7/gold_soln_actives_final_m222_4.mol2'             'CHEMBL226745'
     73.45     -68.33       2.00       0.00       0.00       0.33       1.65       2.75    8.760  '/tmp/tmp5ahV_7/gold_soln_actives_final_m223_4.mol2'            'CHEMBL1080911'
     68.38     -61.97       3.00       0.00       0.00       0.36       3.73       5.23    9.604  '/tmp/tmp5ahV_7/gold_soln_actives_final_m224_5.mol2'             'CHEMBL403354'
     69.15     -68.78       0.53       0.00       0.00       0.00       3.23       5.24    9.920  '/tmp/tmp5ahV_7/gold_soln_actives_final_m225_1.mol2'             'CHEMBL403354'
     87.54     -85.59       1.80       0.00       0.00       2.69       1.61       2.47   14.340  '/tmp/tmp5ahV_7/gold_soln_actives_final_m226_3.mol2'             'CHEMBL210237'
     83.48     -83.82       2.00       0.35       0.00       7.15       1.31       2.11   13.924  '/tmp/tmp5ahV_7/gold_soln_actives_final_m227_2.mol2'             'CHEMBL210237'
     84.85     -77.68       3.00       0.00       0.00       3.00       1.45       4.01    8.448  '/tmp/tmp5ahV_7/gold_soln_actives_final_m228_3.mol2'             'CHEMBL205415'
     79.37     -80.07       0.98       0.00       0.00       4.43       1.73       3.75    8.488  '/tmp/tmp5ahV_7/gold_soln_actives_final_m229_1.mol2'             'CHEMBL205415'
     67.27     -64.74       0.79       0.67       0.00       1.22       0.81       0.85    8.336  '/tmp/tmp5ahV_7/gold_soln_actives_final_m230_2.mol2'             'CHEMBL498051'
     82.35     -80.26       2.00       0.00       0.00       0.69       2.16       0.94    9.732  '/tmp/tmp5ahV_7/gold_soln_actives_final_m231_2.mol2'             'CHEMBL389468'
     80.74     -81.74       0.94       0.00       0.00       0.11       4.00       4.19   10.732  '/tmp/tmp5ahV_7/gold_soln_actives_final_m232_3.mol2'             'CHEMBL378843'
     77.88     -79.31       0.00       0.44       0.00       0.43       1.68       0.77    8.892  '/tmp/tmp5ahV_7/gold_soln_actives_final_m233_1.mol2'             'CHEMBL226744'
     78.31     -72.40       0.99       1.78       0.00       0.69       3.48       5.23   10.708  '/tmp/tmp5ahV_7/gold_soln_actives_final_m234_5.mol2'             'CHEMBL605838'
     83.73     -78.83       1.98       0.00       0.00       0.00       3.23       5.40   10.868  '/tmp/tmp5ahV_7/gold_soln_actives_final_m235_3.mol2'             'CHEMBL605838'
     80.36     -75.18       3.00       0.00       0.00       1.11       1.78       0.68    8.644  '/tmp/tmp5ahV_7/gold_soln_actives_final_m236_1.mol2'             'CHEMBL227325'
     74.53     -68.02       2.95       0.00       0.00       0.00       1.66       0.96    9.100  '/tmp/tmp5ahV_7/gold_soln_actives_final_m237_3.mol2'             'CHEMBL227326'
     84.00     -79.90       2.00       0.00       0.00       0.40       2.18       2.87    6.668  '/tmp/tmp5ahV_7/gold_soln_actives_final_m238_4.mol2'             'CHEMBL581848'
     82.45     -82.82       1.79       0.00       0.00       0.78       2.89       0.73   10.280  '/tmp/tmp5ahV_7/gold_soln_actives_final_m239_4.mol2'             'CHEMBL574764'
     64.56     -72.02       0.00       0.00       0.00       5.96       3.18       4.86    8.584  '/tmp/tmp5ahV_7/gold_soln_actives_final_m240_5.mol2'             'CHEMBL273160'
     61.33     -59.56       1.00       0.00       0.00       0.00       0.64       0.05    3.164  '/tmp/tmp5ahV_7/gold_soln_actives_final_m241_3.mol2'             'CHEMBL493359'
     78.87     -80.77       0.00       0.00       0.00       0.15       3.43       4.96    4.652  '/tmp/tmp5ahV_7/gold_soln_actives_final_m242_2.mol2'             'CHEMBL270388'
     67.32     -59.09       2.94       0.97       0.00       1.07       1.28       0.14    6.308  '/tmp/tmp5ahV_7/gold_soln_actives_final_m243_4.mol2'             'CHEMBL470192'
     65.91     -63.50       0.99       0.67       0.00       2.05       0.28       0.03    6.316  '/tmp/tmp5ahV_7/gold_soln_actives_final_m244_1.mol2'             'CHEMBL470192'
     69.69     -80.15       0.00       0.00       0.00       4.90       5.23       4.90    8.828  '/tmp/tmp5ahV_7/gold_soln_actives_final_m245_4.mol2'             'CHEMBL574476'
     66.84     -62.48       1.00       1.29       0.00       0.57       1.04       0.16    4.792  '/tmp/tmp5ahV_7/gold_soln_actives_final_m246_4.mol2'             'CHEMBL383254'
     69.91     -56.32       4.00       1.81       0.00       1.43       1.49       0.35    3.572  '/tmp/tmp5ahV_7/gold_soln_actives_final_m247_2.mol2'             'CHEMBL383254'
     67.82     -69.18       0.00       0.00       0.00       0.00       1.34       1.32    4.672  '/tmp/tmp5ahV_7/gold_soln_actives_final_m248_1.mol2'             'CHEMBL512858'
     69.13     -66.86       2.00       0.00       0.00       1.74       1.89       1.80    7.840  '/tmp/tmp5ahV_7/gold_soln_actives_final_m249_4.mol2'             'CHEMBL512858'
     56.34     -53.46       1.55       0.00       0.00       0.01       0.92       0.07    7.600  '/tmp/tmp5ahV_7/gold_soln_actives_final_m250_3.mol2'            'CHEMBL1099290'
     56.34     -53.46       1.55       0.00       0.00       0.00       0.93       0.10    7.468  '/tmp/tmp5ahV_7/gold_soln_actives_final_m251_5.mol2'            'CHEMBL1099290'
     81.75     -89.89       0.87       0.00       0.00       7.12       2.84       1.49   11.672  '/tmp/tmp5ahV_7/gold_soln_actives_final_m252_2.mol2'             'CHEMBL209281'
     62.90     -61.57       1.00       0.00       0.00       0.00       0.86       0.06    7.856  '/tmp/tmp5ahV_7/gold_soln_actives_final_m253_5.mol2'            'CHEMBL1096290'
     78.50     -75.59       2.00       0.00       0.00       0.00       2.06       0.88    8.296  '/tmp/tmp5ahV_7/gold_soln_actives_final_m254_1.mol2'             'CHEMBL206819'
