# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)     intcor     time                               File name                Ligand name

     75.02     -71.58       2.00       0.00       0.00       1.20       1.52       1.64    1.112  '/tmp/tmpOBu85K/gold_soln_actives_final_m162_4.mol2'             'CHEMBL383541'
     71.76     -68.16       2.00       0.00       0.00       0.00       1.92       1.05    1.036  '/tmp/tmpOBu85K/gold_soln_actives_final_m163_4.mol2'             'CHEMBL437122'
     46.20     -43.68       1.00       0.00       0.00       0.00       1.30       2.11    0.424  '/tmp/tmpOBu85K/gold_soln_actives_final_m164_5.mol2'             'CHEMBL258837'
     69.41     -70.23       0.00       0.00       0.00       0.00       3.35       5.87    1.324  '/tmp/tmpOBu85K/gold_soln_actives_final_m165_5.mol2'             'CHEMBL252261'
     69.51     -69.28       1.00       0.00       0.00       0.00       4.02       5.27    1.344  '/tmp/tmpOBu85K/gold_soln_actives_final_m166_3.mol2'             'CHEMBL252261'
     65.81     -65.10       0.98       0.00       0.00       0.61       3.93       6.24    1.380  '/tmp/tmpOBu85K/gold_soln_actives_final_m167_3.mol2'             'CHEMBL252261'
     55.75     -69.54       0.99       0.00       0.00      18.75       2.01       5.84    1.380  '/tmp/tmpOBu85K/gold_soln_actives_final_m168_2.mol2'             'CHEMBL252261'
     58.56     -66.33       0.00       0.00       0.00       7.13       2.83       5.01    1.108  '/tmp/tmpOBu85K/gold_soln_actives_final_m169_4.mol2'             'CHEMBL252455'
     54.49     -55.31       0.44       0.00       0.00       0.00       3.93       5.33    1.136  '/tmp/tmpOBu85K/gold_soln_actives_final_m170_2.mol2'             'CHEMBL252455'
     70.92     -65.61       3.13       0.00       0.00       0.00       5.11       6.13    1.316  '/tmp/tmpOBu85K/gold_soln_actives_final_m171_3.mol2'             'CHEMBL252456'
     47.79     -55.63       1.00       0.00       0.00      12.78       1.78       5.50    0.996  '/tmp/tmpOBu85K/gold_soln_actives_final_m172_4.mol2'             'CHEMBL252457'
     51.42     -46.44       0.58       1.68       0.00       0.00       1.19       0.61    0.488  '/tmp/tmpOBu85K/gold_soln_actives_final_m173_3.mol2'             'CHEMBL428963'
     50.26     -49.26       0.00       0.42       0.00       0.28       0.28       0.58    0.492  '/tmp/tmpOBu85K/gold_soln_actives_final_m174_4.mol2'             'CHEMBL428963'
     67.09     -67.31       0.00       0.54       0.00       3.91       3.83       9.23    1.280  '/tmp/tmpOBu85K/gold_soln_actives_final_m175_3.mol2'             'CHEMBL252856'
     66.47     -63.17       1.85       0.00       0.00       0.56       3.71       5.44    0.712  '/tmp/tmpOBu85K/gold_soln_actives_final_m176_1.mol2'             'CHEMBL270157'
     71.06     -72.71       0.00       0.00       0.00       0.00       3.41       5.16    0.904  '/tmp/tmpOBu85K/gold_soln_actives_final_m177_4.mol2'             'CHEMBL270157'
     60.60     -51.19       5.28       0.92       0.00      10.02       0.71       2.23    0.180  '/tmp/tmpOBu85K/gold_soln_actives_final_m178_1.mol2'             'CHEMBL259833'
     56.91     -55.79       1.00       0.00       0.00       0.02       1.43       0.95    1.392  '/tmp/tmpOBu85K/gold_soln_actives_final_m179_1.mol2'            'CHEMBL1096634'
     65.34     -66.93       0.00       0.00       0.00       0.00       1.12       0.65    1.440  '/tmp/tmpOBu85K/gold_soln_actives_final_m180_1.mol2'            'CHEMBL1096634'
     69.40     -61.18       2.00       0.82       0.00       2.72       1.44       5.38    0.516  '/tmp/tmpOBu85K/gold_soln_actives_final_m181_3.mol2'            'CHEMBL1173304'
     60.92     -50.04       4.96       0.00       0.00       2.37       1.05       0.47    0.648  '/tmp/tmpOBu85K/gold_soln_actives_final_m182_2.mol2'             'CHEMBL470409'
     80.45     -82.99       1.00       0.00       0.00       1.11       2.74       1.00    1.016  '/tmp/tmpOBu85K/gold_soln_actives_final_m183_3.mol2'             'CHEMBL573393'
     64.59     -64.67       0.00       1.00       0.00       1.88       2.52       3.85    1.060  '/tmp/tmpOBu85K/gold_soln_actives_final_m184_2.mol2'             'CHEMBL469357'
     60.09     -60.12       0.98       0.65       0.00       1.80       3.23       3.36    1.012  '/tmp/tmpOBu85K/gold_soln_actives_final_m185_4.mol2'             'CHEMBL469357'
     58.50     -58.79       0.00       0.00       0.00       0.10       2.20       3.52    0.988  '/tmp/tmpOBu85K/gold_soln_actives_final_m186_2.mol2'             'CHEMBL470202'
     62.88     -63.17       0.88       0.00       0.00       2.01       2.35       3.80    1.040  '/tmp/tmpOBu85K/gold_soln_actives_final_m187_1.mol2'             'CHEMBL470202'
     40.48     -41.04       0.00       0.00       0.00       0.00       0.28       0.00    0.452  '/tmp/tmpOBu85K/gold_soln_actives_final_m188_4.mol2'             'CHEMBL493360'
     83.32     -86.34       0.88       0.23       0.00       0.84       3.46       1.42    1.196  '/tmp/tmpOBu85K/gold_soln_actives_final_m189_2.mol2'             'CHEMBL572670'
     67.69     -77.52       0.00       0.00       0.00       9.07       3.18       5.60    0.920  '/tmp/tmpOBu85K/gold_soln_actives_final_m190_5.mol2'             'CHEMBL402199'
     80.14     -82.14       0.00       0.61       0.00       0.00       2.49       1.17    1.180  '/tmp/tmpOBu85K/gold_soln_actives_final_m191_3.mol2'             'CHEMBL576733'
     68.49     -63.46       2.67       0.84       0.00       0.00       3.59       1.63    1.132  '/tmp/tmpOBu85K/gold_soln_actives_final_m192_2.mol2'             'CHEMBL572907'
     73.77     -68.20       2.00       0.00       0.00       0.00       2.29       3.80    1.128  '/tmp/tmpOBu85K/gold_soln_actives_final_m193_3.mol2'             'CHEMBL572908'
     77.72     -75.44       2.31       0.00       0.00       1.32       2.41       1.24    1.208  '/tmp/tmpOBu85K/gold_soln_actives_final_m194_2.mol2'             'CHEMBL574995'
     75.89     -69.36       2.99       0.00       0.00       0.21       3.85       4.27    1.268  '/tmp/tmpOBu85K/gold_soln_actives_final_m195_3.mol2'             'CHEMBL594933'
     63.27     -58.07       2.00       0.00       0.00       0.45       0.95       1.04    0.936  '/tmp/tmpOBu85K/gold_soln_actives_final_m196_1.mol2'             'CHEMBL209638'
     84.68     -71.49       4.00       1.00       0.00       2.63       1.14       3.10    1.060  '/tmp/tmpOBu85K/gold_soln_actives_final_m197_5.mol2'            'CHEMBL1081119'
     78.40     -73.44       1.96       0.00       0.00       3.27       1.67       5.68    1.088  '/tmp/tmpOBu85K/gold_soln_actives_final_m198_4.mol2'             'CHEMBL381785'
     68.25     -59.96       2.00       0.94       0.00       0.00       2.91       5.19    0.584  '/tmp/tmpOBu85K/gold_soln_actives_final_m199_2.mol2'            'CHEMBL1173697'
     74.64     -72.59       0.53       0.74       0.00       1.28       2.20       2.80    1.588  '/tmp/tmpOBu85K/gold_soln_actives_final_m200_1.mol2'             'CHEMBL210034'
     71.90     -66.64       1.98       0.07       0.00       0.62       1.68       3.07    1.556  '/tmp/tmpOBu85K/gold_soln_actives_final_m201_1.mol2'             'CHEMBL210034'
     67.26     -71.42       0.00       0.00       0.00       0.00       2.64       1.13    0.984  '/tmp/tmpOBu85K/gold_soln_actives_final_m202_3.mol2'             'CHEMBL379300'
     54.49     -68.97       0.00       0.00       0.00      14.58       2.93       5.95    1.104  '/tmp/tmpOBu85K/gold_soln_actives_final_m203_2.mol2'             'CHEMBL408151'
     67.33     -75.86       0.00       0.00       0.00       8.06       3.20       5.89    1.112  '/tmp/tmpOBu85K/gold_soln_actives_final_m204_4.mol2'             'CHEMBL271091'
     68.46     -69.88       0.00       0.00       0.00       0.00       3.30       5.17    0.936  '/tmp/tmpOBu85K/gold_soln_actives_final_m205_5.mol2'             'CHEMBL368010'
     74.50     -75.41       0.00       0.00       0.00       0.02       2.93       4.98    0.920  '/tmp/tmpOBu85K/gold_soln_actives_final_m206_5.mol2'             'CHEMBL368010'
     68.71     -64.21       0.91       0.99       0.00       0.00       1.91       2.62    1.136  '/tmp/tmpOBu85K/gold_soln_actives_final_m207_1.mol2'            'CHEMBL1094320'
     80.15     -68.27       3.67       1.04       0.00       0.00       1.44       0.65    0.936  '/tmp/tmpOBu85K/gold_soln_actives_final_m208_2.mol2'             'CHEMBL574290'
     69.97     -63.38       2.98       0.00       0.00       0.00       1.47       0.60    0.928  '/tmp/tmpOBu85K/gold_soln_actives_final_m209_5.mol2'             'CHEMBL574290'
     75.55     -76.27       0.00       0.00       0.00       0.00       3.31       5.25    1.032  '/tmp/tmpOBu85K/gold_soln_actives_final_m210_1.mol2'             'CHEMBL259968'
     55.73     -66.97       0.00       0.00       0.00       8.14       4.04       5.00    1.080  '/tmp/tmpOBu85K/gold_soln_actives_final_m211_1.mol2'             'CHEMBL259968'
     51.77     -52.43       0.00       0.00       0.00       0.00       3.13       5.60    0.624  '/tmp/tmpOBu85K/gold_soln_actives_final_m212_1.mol2'             'CHEMBL259982'
     68.64     -66.19       0.00       0.96       0.00       0.00       2.96       5.12    1.060  '/tmp/tmpOBu85K/gold_soln_actives_final_m213_2.mol2'             'CHEMBL259982'
     73.77     -75.25       0.00       0.00       0.00       1.03       1.02       1.59    1.224  '/tmp/tmpOBu85K/gold_soln_actives_final_m214_5.mol2'             'CHEMBL207217'
     59.99     -56.53       2.00       0.00       0.00       0.51       3.78       5.53    1.144  '/tmp/tmpOBu85K/gold_soln_actives_final_m215_5.mol2'             'CHEMBL252054'
     62.84     -59.93       1.05       0.00       0.00       0.08       3.15       5.86    1.172  '/tmp/tmpOBu85K/gold_soln_actives_final_m216_1.mol2'             'CHEMBL252054'
     56.31     -54.65       0.90       0.00       0.00       0.00       3.32       5.62    1.092  '/tmp/tmpOBu85K/gold_soln_actives_final_m217_3.mol2'             'CHEMBL252054'
     62.10     -62.16       0.70       0.00       0.00       0.00       4.15       6.13    1.400  '/tmp/tmpOBu85K/gold_soln_actives_final_m218_5.mol2'             'CHEMBL251860'
     60.23     -59.96       0.12       0.00       0.00       0.00       3.06       6.02    1.336  '/tmp/tmpOBu85K/gold_soln_actives_final_m219_3.mol2'             'CHEMBL251860'
     66.28     -66.90       0.00       0.00       0.00       0.71       2.81       5.58    1.372  '/tmp/tmpOBu85K/gold_soln_actives_final_m220_1.mol2'             'CHEMBL251860'
     83.21     -84.13       0.08       0.00       0.00       0.91       1.89       3.54    1.636  '/tmp/tmpOBu85K/gold_soln_actives_final_m221_5.mol2'             'CHEMBL388310'
     75.34     -77.61       0.19       0.00       0.00       3.00       1.37       2.90    1.480  '/tmp/tmpOBu85K/gold_soln_actives_final_m222_5.mol2'             'CHEMBL226745'
     64.09     -66.86       1.71       0.00       0.00       7.21       2.25       3.02    1.012  '/tmp/tmpOBu85K/gold_soln_actives_final_m223_1.mol2'            'CHEMBL1080911'
     66.73     -60.18       2.00       0.54       0.00       0.00       3.29       5.53    1.136  '/tmp/tmpOBu85K/gold_soln_actives_final_m224_1.mol2'             'CHEMBL403354'
     57.50     -55.49       0.00       1.00       0.00       0.28       3.53       5.87    1.212  '/tmp/tmpOBu85K/gold_soln_actives_final_m225_2.mol2'             'CHEMBL403354'
     67.29     -68.92       1.52       1.00       0.00       7.43       2.73       3.71    1.720  '/tmp/tmpOBu85K/gold_soln_actives_final_m226_3.mol2'             'CHEMBL210237'
     52.52     -56.89       0.00       0.00       0.00       2.38       2.85       3.42    1.716  '/tmp/tmpOBu85K/gold_soln_actives_final_m227_4.mol2'             'CHEMBL210237'
     83.37     -78.04       3.00       0.00       0.00       4.19       2.03       4.57    0.996  '/tmp/tmpOBu85K/gold_soln_actives_final_m228_2.mol2'             'CHEMBL205415'
     78.80     -74.76       1.43       0.50       0.00       4.43       1.09       3.84    1.028  '/tmp/tmpOBu85K/gold_soln_actives_final_m229_3.mol2'             'CHEMBL205415'
     68.63     -59.15       4.25       0.00       0.00       2.53       0.99       1.24    0.948  '/tmp/tmpOBu85K/gold_soln_actives_final_m230_3.mol2'             'CHEMBL498051'
     74.74     -71.09       1.98       0.00       0.00       0.00       1.95       1.60    1.132  '/tmp/tmpOBu85K/gold_soln_actives_final_m231_5.mol2'             'CHEMBL389468'
     76.12     -76.09       1.43       0.00       0.00       1.33       3.65       4.36    1.272  '/tmp/tmpOBu85K/gold_soln_actives_final_m232_4.mol2'             'CHEMBL378843'
     75.56     -78.76       0.00       0.00       0.00       0.00       2.04       0.89    1.096  '/tmp/tmpOBu85K/gold_soln_actives_final_m233_2.mol2'             'CHEMBL226744'
     68.45     -69.65       0.00       0.58       0.00       0.00       4.48       5.97    1.244  '/tmp/tmpOBu85K/gold_soln_actives_final_m234_2.mol2'             'CHEMBL605838'
     73.12     -72.87       0.00       0.90       0.00       0.36       3.89       5.70    1.204  '/tmp/tmpOBu85K/gold_soln_actives_final_m235_3.mol2'             'CHEMBL605838'
     66.85     -66.94       1.00       0.00       0.00       0.64       1.85       1.25    1.048  '/tmp/tmpOBu85K/gold_soln_actives_final_m236_4.mol2'             'CHEMBL227325'
     72.11     -67.21       1.97       0.00       0.00       1.01       0.79       1.59    1.048  '/tmp/tmpOBu85K/gold_soln_actives_final_m237_4.mol2'             'CHEMBL227326'
     68.32     -62.09       2.00       0.86       0.00       0.08       2.79       3.31    1.044  '/tmp/tmpOBu85K/gold_soln_actives_final_m238_4.mol2'             'CHEMBL581848'
     85.07     -82.40       0.80       1.65       0.00       1.34       2.31       1.28    1.176  '/tmp/tmpOBu85K/gold_soln_actives_final_m239_3.mol2'             'CHEMBL574764'
     64.93     -67.79       2.86       0.00       0.00       6.71       5.46       5.15    1.028  '/tmp/tmpOBu85K/gold_soln_actives_final_m240_3.mol2'             'CHEMBL273160'
     59.69     -59.28       1.00       0.00       0.00       0.00       1.41       0.14    0.360  '/tmp/tmpOBu85K/gold_soln_actives_final_m241_2.mol2'             'CHEMBL493359'
     77.49     -81.89       0.00       0.00       0.00       2.86       3.47       4.95    0.548  '/tmp/tmpOBu85K/gold_soln_actives_final_m242_1.mol2'             'CHEMBL270388'
     58.70     -53.58       2.30       0.00       0.00       0.82       1.26       0.28    0.796  '/tmp/tmpOBu85K/gold_soln_actives_final_m243_1.mol2'             'CHEMBL470192'
     59.77     -56.45       2.00       0.00       0.00       0.00       1.44       0.19    0.816  '/tmp/tmpOBu85K/gold_soln_actives_final_m244_4.mol2'             'CHEMBL470192'
     43.51     -59.66       0.00       0.00       0.00      13.01       4.31       5.49    1.120  '/tmp/tmpOBu85K/gold_soln_actives_final_m245_5.mol2'             'CHEMBL574476'
     58.56     -48.63       2.00       1.57       0.00       0.51       0.85       0.21    0.728  '/tmp/tmpOBu85K/gold_soln_actives_final_m246_1.mol2'             'CHEMBL383254'
     64.57     -55.15       2.96       1.00       0.00       0.00       1.66       0.70    0.732  '/tmp/tmpOBu85K/gold_soln_actives_final_m247_4.mol2'             'CHEMBL383254'
     62.42     -63.85       0.00       0.00       0.00       0.01       1.52       1.62    0.944  '/tmp/tmpOBu85K/gold_soln_actives_final_m248_1.mol2'             'CHEMBL512858'
     67.59     -64.82       2.10       0.00       0.00       0.00       3.09       2.68    0.936  '/tmp/tmpOBu85K/gold_soln_actives_final_m249_3.mol2'             'CHEMBL512858'
     52.43     -47.68       2.00       0.00       0.00       0.00       0.78       0.05    0.924  '/tmp/tmpOBu85K/gold_soln_actives_final_m250_2.mol2'            'CHEMBL1099290'
     51.39     -47.21       2.00       0.00       0.00       0.00       1.13       0.29    0.892  '/tmp/tmpOBu85K/gold_soln_actives_final_m251_1.mol2'            'CHEMBL1099290'
     63.42     -64.86       0.00       1.00       0.00       0.28       3.17       2.20    1.360  '/tmp/tmpOBu85K/gold_soln_actives_final_m252_4.mol2'             'CHEMBL209281'
     59.69     -56.41       1.90       0.00       0.00       0.00       1.27       0.10    1.024  '/tmp/tmpOBu85K/gold_soln_actives_final_m253_5.mol2'            'CHEMBL1096290'
     70.12     -67.95       2.31       0.00       0.00       0.11       2.85       1.06    1.024  '/tmp/tmpOBu85K/gold_soln_actives_final_m254_3.mol2'             'CHEMBL206819'
