# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)     intcor     time                               File name                Ligand name

     66.51     -58.26       2.38       1.00       0.00       0.02       1.76       1.65    0.396  '/tmp/tmp9r24QL/gold_soln_actives_final_m162_4.mol2'             'CHEMBL383541'
     70.83     -66.66       1.00       1.56       0.00       0.99       2.17       1.38    0.404  '/tmp/tmp9r24QL/gold_soln_actives_final_m163_1.mol2'             'CHEMBL437122'
     48.40     -45.50       1.00       0.00       0.00       0.00       1.11       2.09    0.216  '/tmp/tmp9r24QL/gold_soln_actives_final_m164_2.mol2'             'CHEMBL258837'
     54.12     -67.20       0.00       0.00       0.00      14.40       2.62       5.72    0.500  '/tmp/tmp9r24QL/gold_soln_actives_final_m165_2.mol2'             'CHEMBL252261'
     59.59     -63.03       2.00       0.00       0.00       6.08       4.66       5.96    0.504  '/tmp/tmp9r24QL/gold_soln_actives_final_m166_5.mol2'             'CHEMBL252261'
     54.58     -52.08       1.50       0.00       0.00       0.60       3.75       6.08    0.512  '/tmp/tmp9r24QL/gold_soln_actives_final_m167_5.mol2'             'CHEMBL252261'
     58.28     -63.63       0.00       0.00       0.00       1.57       4.94       6.10    0.496  '/tmp/tmp9r24QL/gold_soln_actives_final_m168_4.mol2'             'CHEMBL252261'
     40.57     -39.45       0.94       0.00       0.00       0.00       3.69       5.66    0.456  '/tmp/tmp9r24QL/gold_soln_actives_final_m169_3.mol2'             'CHEMBL252455'
     49.00     -62.21       0.00       0.00       0.00      14.11       2.71       5.73    0.456  '/tmp/tmp9r24QL/gold_soln_actives_final_m170_2.mol2'             'CHEMBL252455'
     51.14     -54.72       0.00       0.00       0.00       0.08       5.13       6.76    0.492  '/tmp/tmp9r24QL/gold_soln_actives_final_m171_5.mol2'             'CHEMBL252456'
     45.66     -46.36       0.00       0.00       0.00       0.01       3.06       5.44    0.384  '/tmp/tmp9r24QL/gold_soln_actives_final_m172_5.mol2'             'CHEMBL252457'
     50.63     -48.62       0.00       0.85       0.00       0.54       0.32       0.61    0.248  '/tmp/tmp9r24QL/gold_soln_actives_final_m173_2.mol2'             'CHEMBL428963'
     48.05     -45.12       0.00       1.00       0.00       0.00       0.40       0.70    0.248  '/tmp/tmp9r24QL/gold_soln_actives_final_m174_1.mol2'             'CHEMBL428963'
      8.44     -26.64       0.00       0.00       0.00      21.81       4.22      10.36    0.488  '/tmp/tmp9r24QL/gold_soln_actives_final_m175_1.mol2'             'CHEMBL252856'
     72.68     -75.33       0.00       0.00       0.00       1.41       3.32       5.22    0.396  '/tmp/tmp9r24QL/gold_soln_actives_final_m176_1.mol2'             'CHEMBL270157'
     41.66     -57.85       0.00       0.00       0.00      15.85       2.86       5.38    0.400  '/tmp/tmp9r24QL/gold_soln_actives_final_m177_5.mol2'             'CHEMBL270157'
     59.42     -53.75       5.45       0.88       0.00      14.59       0.48       2.23    0.184  '/tmp/tmp9r24QL/gold_soln_actives_final_m178_2.mol2'             'CHEMBL259833'
     56.69     -59.34       2.16       0.00       0.00       2.84       3.41       0.54    0.464  '/tmp/tmp9r24QL/gold_soln_actives_final_m179_5.mol2'            'CHEMBL1096634'
     57.82     -61.40       0.00       0.00       0.00       1.36       1.72       1.23    0.484  '/tmp/tmp9r24QL/gold_soln_actives_final_m180_1.mol2'            'CHEMBL1096634'
     55.60     -55.28       1.00       0.00       0.00       4.96       1.75       5.65    0.268  '/tmp/tmp9r24QL/gold_soln_actives_final_m181_4.mol2'            'CHEMBL1173304'
     40.98     -43.62       0.00       0.00       0.00       0.00       1.65       0.52    0.264  '/tmp/tmp9r24QL/gold_soln_actives_final_m182_1.mol2'             'CHEMBL470409'
     69.16     -64.32       2.72       0.00       0.00       0.37       1.86       0.76    0.412  '/tmp/tmp9r24QL/gold_soln_actives_final_m183_5.mol2'             'CHEMBL573393'
     62.80     -63.92       0.00       0.00       0.00       0.00       2.63       4.15    0.484  '/tmp/tmp9r24QL/gold_soln_actives_final_m184_5.mol2'             'CHEMBL469357'
     56.36     -54.31       0.00       1.00       0.00       0.08       2.57       4.01    0.404  '/tmp/tmp9r24QL/gold_soln_actives_final_m185_4.mol2'             'CHEMBL469357'
     52.81     -56.57       0.00       0.00       0.00       0.00       4.08       3.49    0.424  '/tmp/tmp9r24QL/gold_soln_actives_final_m186_2.mol2'             'CHEMBL470202'
     59.01     -61.61       0.99       0.00       0.00       2.05       3.76       3.98    0.404  '/tmp/tmp9r24QL/gold_soln_actives_final_m187_3.mol2'             'CHEMBL470202'
     48.56     -48.63       0.00       0.00       0.00       0.00       0.04       0.00    0.220  '/tmp/tmp9r24QL/gold_soln_actives_final_m188_1.mol2'             'CHEMBL493360'
     76.12     -74.77       1.54       1.00       0.00       0.79       3.39       1.33    0.468  '/tmp/tmp9r24QL/gold_soln_actives_final_m189_4.mol2'             'CHEMBL572670'
     55.95     -68.82       0.00       0.00       0.00      13.27       2.52       5.44    0.420  '/tmp/tmp9r24QL/gold_soln_actives_final_m190_1.mol2'             'CHEMBL402199'
     70.31     -67.57       2.00       0.00       0.00       0.00       2.57       1.60    0.452  '/tmp/tmp9r24QL/gold_soln_actives_final_m191_3.mol2'             'CHEMBL576733'
     61.81     -61.23       1.42       0.00       0.00       0.00       2.80       1.92    0.432  '/tmp/tmp9r24QL/gold_soln_actives_final_m192_5.mol2'             'CHEMBL572907'
     65.21     -66.37       0.58       0.00       0.00       0.83       3.07       4.09    0.420  '/tmp/tmp9r24QL/gold_soln_actives_final_m193_4.mol2'             'CHEMBL572908'
     61.03     -64.18       0.00       0.16       0.00       0.00       2.51       1.37    0.476  '/tmp/tmp9r24QL/gold_soln_actives_final_m194_2.mol2'             'CHEMBL574995'
     66.35     -64.93       0.42       1.00       0.00       1.42       3.78       4.57    0.484  '/tmp/tmp9r24QL/gold_soln_actives_final_m195_1.mol2'             'CHEMBL594933'
     62.20     -62.70       0.00       0.00       0.00       0.39       1.08       1.68    0.384  '/tmp/tmp9r24QL/gold_soln_actives_final_m196_2.mol2'             'CHEMBL209638'
     61.68     -64.23       0.00       0.00       0.00       0.46       2.70       3.30    0.408  '/tmp/tmp9r24QL/gold_soln_actives_final_m197_1.mol2'            'CHEMBL1081119'
     66.34     -64.76       2.00       0.00       0.00       4.78       2.96       6.28    0.416  '/tmp/tmp9r24QL/gold_soln_actives_final_m198_5.mol2'             'CHEMBL381785'
     64.35     -59.32       1.99       0.00       0.00       0.00       3.08       5.15    0.272  '/tmp/tmp9r24QL/gold_soln_actives_final_m199_1.mol2'            'CHEMBL1173697'
     65.69     -66.73       1.60       0.00       0.00       4.67       3.21       5.26    0.544  '/tmp/tmp9r24QL/gold_soln_actives_final_m200_3.mol2'             'CHEMBL210034'
     68.35     -67.94       0.52       0.36       0.00       3.08       3.06       5.32    0.552  '/tmp/tmp9r24QL/gold_soln_actives_final_m201_1.mol2'             'CHEMBL210034'
     64.49     -62.63       1.80       0.00       0.00       1.24       1.73       1.16    0.400  '/tmp/tmp9r24QL/gold_soln_actives_final_m202_2.mol2'             'CHEMBL379300'
     29.41     -46.92       0.00       0.00       0.00      14.25       4.68       6.07    0.484  '/tmp/tmp9r24QL/gold_soln_actives_final_m203_2.mol2'             'CHEMBL408151'
     -1.69      -4.17       0.00       0.00       0.00       4.20       3.94       6.23    0.448  '/tmp/tmp9r24QL/gold_soln_actives_final_m204_3.mol2'             'CHEMBL271091'
     44.64     -61.71       0.00       0.00       0.00      16.96       2.57       4.48    0.372  '/tmp/tmp9r24QL/gold_soln_actives_final_m205_2.mol2'             'CHEMBL368010'
     52.65     -59.81       0.00       0.00       0.00       7.79       2.26       4.96    0.388  '/tmp/tmp9r24QL/gold_soln_actives_final_m206_1.mol2'             'CHEMBL368010'
     66.51     -61.75       1.17       0.93       0.00       2.00       1.26       2.39    0.476  '/tmp/tmp9r24QL/gold_soln_actives_final_m207_1.mol2'            'CHEMBL1094320'
     61.00     -64.45       0.00       0.00       0.00       1.26       1.67       0.66    0.356  '/tmp/tmp9r24QL/gold_soln_actives_final_m208_1.mol2'             'CHEMBL574290'
     66.72     -62.13       2.23       0.50       0.00       1.26       1.70       1.06    0.360  '/tmp/tmp9r24QL/gold_soln_actives_final_m209_3.mol2'             'CHEMBL574290'
     41.36     -44.18       0.00       0.00       0.00       0.00       4.00       5.18    0.456  '/tmp/tmp9r24QL/gold_soln_actives_final_m210_4.mol2'             'CHEMBL259968'
     60.29     -63.01       0.00       0.00       0.00       0.00       4.19       5.47    0.436  '/tmp/tmp9r24QL/gold_soln_actives_final_m211_2.mol2'             'CHEMBL259968'
     38.76     -41.70       0.09       0.33       0.00       0.00       4.64       5.10    0.436  '/tmp/tmp9r24QL/gold_soln_actives_final_m212_2.mol2'             'CHEMBL259982'
     72.59     -72.84       0.00       0.00       0.00       0.00       3.36       5.65    0.444  '/tmp/tmp9r24QL/gold_soln_actives_final_m213_1.mol2'             'CHEMBL259982'
     57.90     -62.99       0.37       0.00       0.00       1.16       3.67       2.23    0.480  '/tmp/tmp9r24QL/gold_soln_actives_final_m214_3.mol2'             'CHEMBL207217'
     53.57     -58.83       0.00       0.39       0.00       6.06       3.12       5.88    0.268  '/tmp/tmp9r24QL/gold_soln_actives_final_m215_3.mol2'             'CHEMBL252054'
     52.01     -49.45       1.62       0.00       0.00       0.74       3.59       5.60    0.424  '/tmp/tmp9r24QL/gold_soln_actives_final_m216_5.mol2'             'CHEMBL252054'
     61.74     -57.38       1.98       0.00       0.00       0.62       3.30       5.64    0.420  '/tmp/tmp9r24QL/gold_soln_actives_final_m217_4.mol2'             'CHEMBL252054'
     36.37     -42.19       0.37       0.00       0.00       6.75       3.35       6.51    0.512  '/tmp/tmp9r24QL/gold_soln_actives_final_m218_4.mol2'             'CHEMBL251860'
     52.65     -54.35       0.00       0.00       0.00       0.31       3.56       5.72    0.488  '/tmp/tmp9r24QL/gold_soln_actives_final_m219_5.mol2'             'CHEMBL251860'
     59.72     -60.86       0.00       0.00       0.00       0.00       3.78       6.43    0.496  '/tmp/tmp9r24QL/gold_soln_actives_final_m220_4.mol2'             'CHEMBL251860'
     57.35     -58.00       0.80       0.00       0.00       1.88       2.67       3.15    0.552  '/tmp/tmp9r24QL/gold_soln_actives_final_m221_1.mol2'             'CHEMBL388310'
     47.15     -50.24       0.00       0.00       0.00       0.43       3.04       3.41    0.544  '/tmp/tmp9r24QL/gold_soln_actives_final_m222_5.mol2'             'CHEMBL226745'
     67.29     -63.79       2.00       0.00       0.00       3.72       1.24       3.04    0.396  '/tmp/tmp9r24QL/gold_soln_actives_final_m223_1.mol2'            'CHEMBL1080911'
     57.85     -59.27       0.00       1.00       0.00       1.49       4.25       5.37    0.440  '/tmp/tmp9r24QL/gold_soln_actives_final_m224_3.mol2'             'CHEMBL403354'
     60.12     -59.83       0.69       0.00       0.00       0.00       3.78       5.56    0.256  '/tmp/tmp9r24QL/gold_soln_actives_final_m225_2.mol2'             'CHEMBL403354'
     32.59     -48.81       0.00       0.09       0.00      15.74       2.72       4.55    0.580  '/tmp/tmp9r24QL/gold_soln_actives_final_m226_2.mol2'             'CHEMBL210237'
     68.84     -72.45       2.00       0.00       0.00      10.33       2.24       3.77    0.592  '/tmp/tmp9r24QL/gold_soln_actives_final_m227_4.mol2'             'CHEMBL210237'
     53.81     -62.77       0.00       0.95       0.00      11.79       2.66       5.28    0.400  '/tmp/tmp9r24QL/gold_soln_actives_final_m228_5.mol2'             'CHEMBL205415'
     60.97     -60.94       0.94       0.00       0.00       2.89       2.57       5.24    0.412  '/tmp/tmp9r24QL/gold_soln_actives_final_m229_2.mol2'             'CHEMBL205415'
     41.00     -40.49       1.96       0.93       0.00       6.05       2.02       1.92    0.384  '/tmp/tmp9r24QL/gold_soln_actives_final_m230_1.mol2'             'CHEMBL498051'
     79.95     -75.33       2.62       0.00       0.00       0.00       2.58       1.91    0.444  '/tmp/tmp9r24QL/gold_soln_actives_final_m231_5.mol2'             'CHEMBL389468'
     69.94     -74.52       0.00       0.00       0.00       0.00       4.84       4.32    0.480  '/tmp/tmp9r24QL/gold_soln_actives_final_m232_2.mol2'             'CHEMBL378843'
     62.96     -69.96       0.80       0.00       0.00       7.46       1.62       1.30    0.504  '/tmp/tmp9r24QL/gold_soln_actives_final_m233_3.mol2'             'CHEMBL226744'
     63.60     -62.22       2.00       1.00       0.00       5.41       3.70       5.19    0.484  '/tmp/tmp9r24QL/gold_soln_actives_final_m234_2.mol2'             'CHEMBL605838'
     68.09     -62.34       2.00       1.00       0.00       2.85       3.11       5.68    0.476  '/tmp/tmp9r24QL/gold_soln_actives_final_m235_4.mol2'             'CHEMBL605838'
     47.18     -49.91       0.00       0.20       0.00       0.00       2.36       1.22    0.452  '/tmp/tmp9r24QL/gold_soln_actives_final_m236_4.mol2'             'CHEMBL227325'
     64.71     -61.62       1.75       0.00       0.00       1.25       1.21       1.23    0.456  '/tmp/tmp9r24QL/gold_soln_actives_final_m237_3.mol2'             'CHEMBL227326'
     72.46     -68.66       0.28       1.98       0.00       2.61       1.93       3.31    0.412  '/tmp/tmp9r24QL/gold_soln_actives_final_m238_2.mol2'             'CHEMBL581848'
     66.82     -67.39       0.74       0.00       0.00       0.00       2.27       1.77    0.472  '/tmp/tmp9r24QL/gold_soln_actives_final_m239_2.mol2'             'CHEMBL574764'
     61.72     -67.61       0.00       0.00       0.00       5.91       3.09       6.20    0.448  '/tmp/tmp9r24QL/gold_soln_actives_final_m240_4.mol2'             'CHEMBL273160'
     57.21     -59.70       0.00       0.00       0.00       0.00       1.31       0.14    0.296  '/tmp/tmp9r24QL/gold_soln_actives_final_m241_5.mol2'             'CHEMBL493359'
     71.64     -81.90       0.00       0.00       0.00       8.83       3.07       4.70    0.376  '/tmp/tmp9r24QL/gold_soln_actives_final_m242_1.mol2'             'CHEMBL270388'
     62.21     -60.25       0.99       0.59       0.00       0.00       1.67       0.33    0.336  '/tmp/tmp9r24QL/gold_soln_actives_final_m243_4.mol2'             'CHEMBL470192'
     50.96     -51.42       0.99       0.00       0.00       1.96       1.13       0.79    0.340  '/tmp/tmp9r24QL/gold_soln_actives_final_m244_3.mol2'             'CHEMBL470192'
     12.30     -68.34       0.82       0.00       0.00      59.18       2.91       6.31    0.476  '/tmp/tmp9r24QL/gold_soln_actives_final_m245_1.mol2'             'CHEMBL574476'
     54.01     -47.47       2.98       0.00       0.00       0.00       1.84       0.56    0.292  '/tmp/tmp9r24QL/gold_soln_actives_final_m246_1.mol2'             'CHEMBL383254'
     56.88     -60.23       0.00       0.00       0.00       0.06       2.05       0.28    0.304  '/tmp/tmp9r24QL/gold_soln_actives_final_m247_2.mol2'             'CHEMBL383254'
     59.67     -61.86       2.00       0.00       0.00       4.26       2.96       1.99    0.400  '/tmp/tmp9r24QL/gold_soln_actives_final_m248_3.mol2'             'CHEMBL512858'
     58.20     -60.40       0.00       0.00       0.00       1.14       1.74       2.42    0.384  '/tmp/tmp9r24QL/gold_soln_actives_final_m249_3.mol2'             'CHEMBL512858'
     44.16     -38.38       2.00       0.00       0.00       0.00       0.23       0.15    0.372  '/tmp/tmp9r24QL/gold_soln_actives_final_m250_1.mol2'            'CHEMBL1099290'
     55.47     -52.97       1.65       0.00       0.00       0.00       1.33       0.21    0.356  '/tmp/tmp9r24QL/gold_soln_actives_final_m251_3.mol2'            'CHEMBL1099290'
     62.42     -58.25       1.00       0.93       0.00       0.22       1.82       2.24    0.552  '/tmp/tmp9r24QL/gold_soln_actives_final_m252_4.mol2'             'CHEMBL209281'
     54.21     -51.50       2.00       0.00       0.00       0.00       1.72       0.15    0.380  '/tmp/tmp9r24QL/gold_soln_actives_final_m253_2.mol2'            'CHEMBL1096290'
     68.10     -68.42       0.96       0.00       0.00       0.51       1.92       1.10    0.412  '/tmp/tmp9r24QL/gold_soln_actives_final_m254_1.mol2'             'CHEMBL206819'
